yt_shortcode,tempo,centroid_max,centroid_min,centroid_mean,centroid_std,centroid_kurtosis,centroid_skew,roloff_max,roloff_min,roloff_mean,roloff_std,roloff_kurtosis,roloff_skew,zcr_max,zcr_min,zcr_mean,zcr_std,zcr_kurtosis,zcr_skew,rmse_max,rmse_min,rmse_mean,rmse_std,rmse_kurtosis,rmse_skew,flux_max,flux_min,flux_mean,flux_std,flux_kurtosis,flux_skew,contrast_max,contrast_min,contrast_mean,contrast_std,contrast_kurtosis,contrast_skew,bandwidth_max,bandwidth_min,bandwidth_mean,bandwidth_std,bandwidth_kurtosis,bandwidth_skew,flatness_max,flatness_min,flatness_mean,flatness_std,flatness_kurtosis,flatness_skew,chroma_stft_max,chroma_stft_min,chroma_stft_mean,chroma_stft_std,chroma_stft_kurtosis,chroma_stft_skew,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,label
Ct9BFr9XBaI,143.5546875,6350.353970564036,969.7534227769603,2369.1157779916307,697.0840364846905,6.354163991496852,2.168371025991624,9646.875,2196.38671875,4948.7700754643965,1447.026421221201,0.9827027617652436,1.0960748071805355,0.6279296875,0.015625,0.10866298616486067,0.05521812079000228,20.49195944914948,3.2364981414469165,0.2347179800271988,0.0016982173547148705,0.1005418375134468,0.032882504165172584,3.4225759614795215,0.15172137320041654,17.923390393027148,0.0,1.215139747854813,1.162295556325508,40.55386152123204,4.623409110662883,50.28446190236147,5.190240321062125,20.59308958473164,6.276561106679022,0.3323675882570156,0.9391411555214432,3926.181745984523,1443.139104767854,2491.437046428338,384.46864741780763,1.8210755647336916,1.0807383883571586,0.2903478443622589,0.00047843772335909307,0.02507239393889904,0.026468679308891296,26.68854795525987,4.090498924255371,1.0,0.002248749738792223,0.4084284168529012,0.2857405058665052,-0.4783192540616206,0.7806143705122442,-110.9618988977868,84.10197168181031,-8.58239456324919,27.679249457278967,8.089333508857438,3.4443245735931463,-3.048281372802962,6.654177374318347,-6.869367187908069,4.162058676576758,-2.7987471608386767,4.5303767469369145,-2.1970294966290904,2.164370261634726,-2.998239763007493,3.807579660312957,-6.896823308151535,-2.6323859257374407,-4.444086464417731,-3.8393309269498532,country
ldQrapQ4d0Y,117.45383522727272,5460.697897355745,909.9928118285068,2208.962978584149,687.8998456089907,4.413184182168481,1.5613194966347863,8957.8125,1851.85546875,4348.790370126258,1514.2184887118085,0.13040416347739736,0.8305718333652701,0.466796875,0.03125,0.1246311435758514,0.05350290638065315,8.627578433725319,2.1179818442395257,0.2327218949794769,0.035953935235738754,0.1288663148880005,0.03974275663495064,-0.7375163171056602,0.07371880114078523,11.385290890534591,0.0,1.2341902792256745,1.240377997285644,11.454095908335946,2.9981753198981056,45.21928028059384,4.550736966251064,21.03623712653929,6.474786006256336,0.193807990028998,0.8405706110121012,3450.56962134822,1193.4164980847065,2218.1668749816813,440.7428388009057,-0.2786965831760555,0.2641543452430869,0.262900173664093,0.00041216809768229723,0.027801189571619037,0.036618005484342575,11.38796309848531,3.0448944568634038,1.0,0.00757371194183811,0.3974339819939302,0.2805412327298555,-0.2628546652025694,0.8909487633952177,-73.54056311674465,96.63466613316677,-21.325423779325856,26.645648499807077,8.701924581901755,5.151504275485629,-9.052351875088194,4.09862396823415,-9.75579753483035,6.758113611008322,-3.3058063989869004,-0.9614031937762816,-2.543908495540601,-0.6439334047945717,-2.9831819131710935,3.3969753223670294,-4.214020974023254,-0.11209047838400664,-4.000248818053906,-1.8255592783613988,country
IEHHDazY60w,129.19921875,7666.587691407998,358.7293095761516,2821.516648245017,1123.9342219121054,2.323103211463456,0.7714144181637195,10012.939453125,258.3984375,6242.762250870744,2194.356077535857,-0.18802559382660575,-0.6233697925737972,0.7587890625,0.00390625,0.12119427849264705,0.09553779472446212,12.899033047764108,2.773749125602903,0.3946413695812225,0.01406922098249197,0.16606801748275754,0.07013304531574249,0.05018122758094323,0.423443615436554,14.340780359529758,0.0,1.619890754455267,1.875964027746212,10.507629515315974,2.8793651891994823,45.3518876706849,4.251251731103567,21.427214810155846,6.4042928100691725,-0.16175706030319234,0.4985509802979932,4455.426935990288,1112.5242863484073,2862.608834353463,543.7865372996517,0.9730970593465972,-0.4861250925481972,0.2816239893436432,3.500216553220525e-05,0.029058823361992836,0.03926090896129608,7.69516337771122,2.532077550888061,1.0,0.0004539400603662425,0.3819246379187621,0.2957739048317428,-0.4524544795093632,0.8112720663801786,-97.12848037754698,62.68308272138256,15.477053897093215,33.62276925312296,14.481121453423352,0.3969281135815213,12.75845842950467,1.1727126781791175,0.2374768489883663,4.321655557317865,-5.282586498365257,7.5315828547429335,-6.552801304888932,5.597655485986588,-4.595529023784096,0.15683558251576984,-3.1751143034827507,2.2387478744561644,-4.4562764993840505,6.197282790132187,country
uwIGZLjugKA,103.359375,6772.400307717704,1129.2308449891445,2550.139057064494,916.075247508898,2.6906716501315167,1.5297600225221308,9819.140625,1744.189453125,5236.751667412442,1630.0281568883704,-0.07961483719968099,0.7102224772316116,0.6513671875,0.02734375,0.13260993130804954,0.07934309670766704,7.820575063760433,2.3900093852281072,0.1650821417570114,0.006449561100453138,0.07762736827135086,0.029606955125927925,-0.17273414291808775,0.1447598785161972,14.539471595671115,0.0,1.4921986924552684,1.7536110448494815,9.111658609020047,2.72697974292792,44.41199841675675,5.5409684272650015,20.10765416914539,6.237187867195397,0.11704242933093267,0.8402889589219916,3703.8177240191917,1462.5193712085395,2485.1789268590187,445.453293728599,-0.3944070333595877,0.2544116908603084,0.342902809381485,0.00017833453603088856,0.038250375539064414,0.04879039898514748,7.878084414820249,2.534303903579712,1.0,0.002695149949519929,0.3763612944231171,0.2943834519752432,-0.3871825036151145,0.8362368294703307,-130.9698194972839,77.9109142811991,-5.3138853519233535,33.03047755579977,0.4089751861400765,5.2445312200468335,-0.6828048361443061,5.570876657350106,-3.5445035223092014,3.597218499059036,-2.0206761797519426,1.8708358079407048,-3.707231237385607,3.827603683317285,-1.5199105919222125,0.5119094054645233,-5.3446137724614164,1.7023943272924946,-8.028555913910509,-3.156747143299616,country
CUHOcWfD0YU,161.4990234375,7493.241786930799,544.85774292874,2388.310961906479,898.2858504072037,5.3744032107361495,1.5426346726066071,10034.47265625,624.462890625,5362.200908838042,1832.392991232435,0.05578403180459146,0.08893723361329302,0.666015625,0.00390625,0.09247109616873066,0.06607038064294607,21.72650257598854,3.6665813433444097,0.4978311359882355,0.02524369396269321,0.2631420195102692,0.07756692916154861,1.3901482529218914,-0.6876221299171448,13.468853047567675,0.0,1.450944953065156,1.4998760472566106,10.637516805710165,2.8242937733821347,51.30691652338307,5.779773686237606,21.19561745137592,6.432813746309952,-0.233335621153123,0.5927088697771441,4249.4388559505605,1178.4467089539382,2706.9960823713313,469.4211824989291,1.1756257965589167,0.09518644733504286,0.239075779914856,6.268252764130011e-05,0.02033184841275215,0.02574529126286507,16.11155194927581,3.3134965896606445,1.0,0.0007889344346234598,0.3506223822435348,0.2989236556157253,-0.2313515040432579,0.9514701375888424,-51.38870836207757,78.55514998111316,14.904403288697992,27.263983831440182,7.027380507420405,8.848334577322243,8.334589270754698,1.627693104180152,5.031965126809531,8.404336653385817,-0.2495714034122319,9.581065419224618,-2.9720699488931195,6.3836717441208215,-3.82352046287718,0.5102908882370291,-0.7984097554177743,1.9008015357814796,-4.801987463941241,7.284042923056674,country
7K8Wynzt7tc,117.45383522727272,4774.226411356667,170.97847616912196,1911.1335180624178,827.9120581213368,0.3618014964223808,0.5787624848021413,9194.677734375,172.265625,4402.073381264512,2090.515025186065,-0.9190148159022472,0.021654646567663964,0.2763671875,0.001953125,0.0640812451625387,0.040148517559433744,1.4796122258319766,0.8820397999708861,0.5056330561637878,0.13895197212696075,0.27054405212402344,0.05575915053486824,2.917836664092849,1.2106927633285522,13.282470569987408,0.0,1.5900113824211164,1.68906938903682,9.396989013635359,2.776897373063389,45.800477064673814,4.029072515464756,21.86349688740164,6.6383203122039065,0.03806928938817666,0.6330514613105048,3967.3105184591714,567.0069574541774,2468.464756990482,558.2393927141056,0.7648613825164481,-0.5874361149662722,0.20228518545627594,2.214605046901852e-06,0.010469792410731316,0.019655527547001842,25.57134276068693,4.551837921142578,1.0,0.004482321203016437,0.4008777034508573,0.2957153472249311,-0.6331377840198837,0.7030948074176065,-74.00054120762525,96.79615482948492,22.65846519841848,25.003608292215183,19.49656546337162,10.282373736207695,-1.6268753947636327,18.032179351267786,-4.439071860912411,12.372113888410542,-6.837032750152277,8.010576622161489,10.295131384716754,2.6316504354251373,1.4140258336806912,11.250041422907662,-5.220133234240013,4.770877954139303,-1.1903723335630458,0.8783771593997002,country
CpkZfkxdj2c,95.703125,5286.483973732205,630.8764112191299,2047.833083554028,770.031690186933,1.101332615821316,1.032570757206768,9280.810546875,882.861328125,4543.889190390383,1950.8560937078573,-0.8793117771281085,0.28950363515538396,0.431640625,0.0068359375,0.0769012734616873,0.04553141234203966,7.884678067921313,2.1694552914397525,0.5029334425926208,0.08861859142780304,0.2570492625236511,0.07336867600679398,-0.028859255421650243,0.6357128024101257,13.639605843665786,0.0,1.462311492505738,1.488727837361461,10.732873031764466,2.8032282231242167,44.079112247439184,4.935583504658918,20.130099814809302,6.514602068653697,-0.2092168900422,0.702570418138884,3893.907343195145,1328.4176571901367,2527.5624636467005,437.7288250451303,-0.4488057913421044,0.004180546930100729,0.2683745324611664,0.0002013363700825721,0.01858675479888916,0.027166783809661862,15.55804719922957,3.2644469738006587,1.0,0.0003797128615402302,0.3567852702860269,0.2982931479208978,-0.2838908731165315,0.9222078647578598,-46.533230616481774,95.9074454001377,13.971075692420762,24.95793978601039,13.094260544485447,5.976928768999491,-0.7994033029199838,5.129572023976872,-7.321483686611616,0.6753063253503067,-5.215054440908572,3.2505260198978227,-2.839010907131577,1.8206485426885275,-1.8285541983392275,4.701335855632127,-4.397058667903993,0.2716680641199041,-2.513286668745379,3.236222950911895,country
G2BWyY4B36Y,135.99917763157896,5397.626841516825,470.8788316460842,1833.0833722586442,792.355462634858,2.2914419793777743,1.3326376823252393,9259.27734375,430.6640625,4008.109096845975,1810.826595503456,-0.4325713315514226,0.5147423367498999,0.37109375,0.0048828125,0.07329207381965944,0.048346986635429065,6.8885860950320765,2.1533719009986045,0.1942563503980637,0.03439786657691002,0.09590481221675873,0.028154227882623676,1.2143072152941592,0.7870844602584839,14.539981617940139,0.0,1.4657496012270432,1.6264029443059662,13.427458106144408,3.0792459759865625,42.72748604530227,5.974652150914659,19.47781904649665,6.174291705764508,0.3200774941515792,0.9950704694428996,3872.909219388407,1060.707270231836,2262.871779727772,507.2836743573748,-0.4719591721141652,0.25073241055152184,0.1742435097694397,0.00010155113704968244,0.015612029470503332,0.02488025464117527,9.567043663856762,2.9431707859039307,1.0,0.0041923533586392635,0.3828929223106372,0.2901547936396795,-0.34376710367489416,0.8679564146853418,-148.9889316552352,103.94350224224016,11.458025360484454,41.11144262933846,13.507922212194707,11.376196718501713,-5.854566141300802,12.221203501224144,-7.898126234940618,-0.9886561689469672,1.2240883298437342,-2.9202285090979982,-2.6120469532608848,0.6540334181560938,-2.9092543186133404,0.5408681559146933,-4.795085726853919,2.216592062091427,-3.5476766514453493,0.6524368975195636,country
J1glRjDruo0,129.19921875,5978.570629354518,933.7526064855413,2303.4377548865186,585.9877627692392,4.8171779318927985,1.438039945523242,9345.41015625,1744.189453125,5040.80285228812,1218.8415681520553,1.0649925275509773,0.4600664093796067,0.50390625,0.0078125,0.10333799946787926,0.04352471027869634,10.87749334113169,2.206548191507048,0.5362026691436768,0.03751542419195175,0.3052498400211334,0.08732118457555771,0.3731140975540304,-0.13714854419231415,10.286613757214255,0.0,1.207059542866754,1.0971856523106929,13.677295975131676,3.1436428164727954,52.125675909742434,5.100058311866871,21.153623172311143,6.662111916575223,0.3839919382638004,0.9544073989169706,3714.273926668504,1518.931160214516,2478.857051698973,335.09444685207626,1.073700760349355,0.5106535577518615,0.2363744676113129,0.0005756395403295755,0.02298670075833797,0.023399818688631058,12.7670609268285,2.927321434020996,1.0,0.003050831173084773,0.3530139040781325,0.28930684675033913,-0.004147420572962357,1.043413283911993,2.9852484580361778,87.66291196884809,-1.789848976171011,24.564686585411057,-3.9611556291138568,13.931864368398356,-0.7391113188017198,7.5694767870268285,-3.5603893390030654,2.7844415375217713,-5.180427300430504,9.283093791964466,-5.3943568924406735,1.7360783907276742,-7.3710249629960325,3.3587622317271317,-5.343187112308017,2.7410551594281523,-0.4438499316269808,-3.029836831899063,country
WtFwuPnzidE,103.359375,6332.125923435074,494.0680112188935,1871.2162818541215,817.9943505675801,3.759894898686871,1.3237975578120278,9474.609375,581.396484375,4002.0757999951625,1807.839337055088,-0.08565345892008969,0.5823018328859927,0.5615234375,0.009765625,0.07607134650735294,0.053784324073637736,19.13576930878096,3.1815036153225247,0.13822922110557556,0.030486511066555973,0.07574427872896193,0.01579625532031059,0.8919714409303361,0.6391724944114685,16.004090131455154,0.0,1.3975888090078057,1.7697354164058348,14.2669421231676,3.3573492437351398,45.33650906758972,5.340464055002563,20.991328709870814,6.351249015632401,0.000218608053167646,0.6479154515140862,3844.085628552567,906.5781636079083,2267.997471837865,524.8638447704471,-0.14993823819204402,-0.06595114406287818,0.1972555965185165,3.088611993007362e-05,0.013719967566430569,0.020938696339726448,14.816563781029403,3.307789802551269,1.0,0.004501999541981753,0.4068631177006344,0.28990211303046143,-0.5762831107671058,0.7313572380222533,-175.9863041915123,100.70043877109656,1.6465498773956853,36.98144965160225,18.242570940357858,11.233498029487007,5.6603662953153835,13.524017002767279,-1.1192100748125948,5.339018415741175,2.5476223490694543,1.8555917974828202,-1.2734362455147716,-0.162448886090295,-0.4040176906959874,2.623767189431483,-6.765252374450724,1.7622277201581025,-4.286762826097122,-0.5895017351959767,country
26vNEV8CXto,129.19921875,6872.86901772401,1013.8659058781186,2474.375716551893,654.2235460744788,9.044866644307687,1.911941566961076,9388.4765625,2088.720703125,5652.682485669021,1449.2257023670081,-0.5965255312788469,-0.00930104452288678,0.6357421875,0.0126953125,0.10678242308436532,0.058166381721980215,26.33126445280127,3.72028875970842,0.4622897207736969,0.050914809107780463,0.2270838022232056,0.08293312042951584,0.0035118714070896395,0.8165267109870911,9.21104270259007,0.0,1.1929422081033083,1.1074341163657928,11.386199105611315,3.037355989415575,43.16737612185109,5.021409565923914,20.127286899497047,6.288501107742071,0.20852854166759194,0.8629125628850974,3807.9715563936593,1405.762902958028,2729.4645406101017,335.3977954887392,1.0473054782939508,-0.2215172202762679,0.2384281903505325,0.0008203338366001843,0.029881764203310013,0.02720603160560131,8.279885403921247,2.2232136726379395,1.0,0.0016838441885035187,0.3930281466387627,0.28811135873385,-0.3900739608840831,0.8286425962882719,-25.494395899512988,84.47880782728488,3.6835394215572577,16.85662544053012,9.708847539247644,9.676433941689057,5.128471559811301,5.4912932977243685,-0.8134122043805445,7.857770610524068,-6.589553289952581,6.928734174781964,-2.9499784451043936,5.432794731151905,-3.4083520214229868,0.11398533688638245,-6.250337160214187,0.30585202231506353,-7.424317373154622,0.5586241798036012,country
-jEDdFm3Nx0,112.34714673913044,5663.464762035377,757.806765608383,2184.664418399812,748.12021856734,3.4108747040534486,1.4732164656522464,9280.810546875,1313.525390625,4943.170109326626,1576.4590722635016,-0.5212544105282784,0.2816071652868229,0.375,0.013671875,0.09096619219233748,0.052737679441760624,4.361628131847387,1.705039536922444,0.1196020171046257,0.020684614777565,0.06960782408714294,0.01754654385149479,-0.4282746335443832,0.021006537601351738,13.112441713636038,0.0,1.2288764131732026,1.2110093953684633,18.912224888282847,3.5774393224029213,42.16465908366145,6.500529406401725,20.560722261388566,6.239709254990612,0.2923990343211398,0.9349701441385888,3949.250030494966,1238.6462507841654,2542.850420090647,383.5588271315006,0.27204713460167884,0.06165239423167696,0.1520157754421234,0.00012272491585463283,0.0214377585798502,0.024514591321349144,5.082876200818507,2.14160680770874,1.0,0.010460356133805502,0.3583729161834073,0.28263879358568617,0.08727576158465755,1.062388877619959,-159.38366790867732,90.33173537626101,12.829482278105562,33.843038105125224,8.406780565921029,6.055098077416631,-2.9991579846607057,16.13737781558481,-3.754181757474493,4.986705473088851,3.3881183390234955,-0.049062733186470364,-0.6026909547158782,1.9435342715800583,-1.1721830965757325,-0.4343154884084319,-4.18060123858832,3.0049084535980475,-5.573103802844963,1.5849574584599555,country
QrM39m22jH4,103.359375,4661.360397490096,437.67325350343737,1675.5812224433485,780.0093685145431,2.223466403065121,1.3588820166633364,8634.814453125,473.73046875,3518.2620588839977,1736.1953305161326,0.5447463541354356,0.9485720283816498,0.3359375,0.009765625,0.06661713307856038,0.04381346817969567,6.618610236220139,2.175662764421164,0.2975452244281769,0.013676498085260393,0.11371568590402605,0.041031144559383385,2.009723124810243,0.6931163668632507,12.669156170340662,0.0,1.3745482432622351,1.663067082760031,11.225057071849664,3.0546497246693414,52.27493305425341,5.6150011501034784,21.13327728671348,6.487613493092322,0.041490409682169986,0.7518151727606965,3611.177811000471,838.353973941651,2077.3623565050448,539.7064654084147,-0.08761044662262663,0.3503208398839893,0.19464658200740811,4.437096140463837e-05,0.01222272589802742,0.02162824012339115,15.843443056637609,3.5075273513793945,1.0,0.0053761288587481,0.4198171975461685,0.28766255460305834,-0.6536037967494526,0.6801578114035352,-142.2885772375055,115.4867430298282,-0.6968948310679127,34.09576433491413,13.402114685176285,6.369739555235591,2.7948048659588243,7.298033252136576,-6.308211333050504,6.7834643829873835,-4.157855196402378,1.4801925307301529,-3.7253440561726867,0.9145423834211664,-3.1744756802452376,3.694575311438777,-4.088287229208777,-1.64718535790249,-6.812327175604326,-1.0761226777259465,country
E-urw9c82EA,151.9990808823529,6592.877276144775,644.0870405906055,2784.224974728241,820.5979980039264,1.062689970064171,0.4613921418284866,9797.607421875,925.927734375,6017.413613523123,1554.6414299578776,-0.233605963850799,-0.3684459564829544,0.603515625,0.0048828125,0.13206798447174922,0.07121485733463694,6.8549090717423224,1.6091864269477671,0.5448065996170044,0.031203938648104668,0.2810620963573456,0.07889401912689209,0.33739468173021736,0.004865870811045171,12.501921681813887,0.0,1.3870283060676576,1.3887541458511228,13.825594399816227,3.1783989697024233,46.052484880651924,5.680839550178684,19.981202013293558,6.285760499634836,0.016028228703171887,0.799634436221573,4134.107477896328,1447.4778485874174,2746.123239695413,390.00086454338117,0.5257488684485496,-0.23088353486424246,0.3842479586601257,0.0001197528254124336,0.047365862876176834,0.04754757136106491,6.492500320560862,2.072746753692627,1.0,0.0013277580855065331,0.4113225720051515,0.2958285094972217,-0.6879737240225605,0.6634620226466695,1.050255089372437,67.8993812579625,0.7701814943022846,19.45685191217249,2.144339208826559,8.314058173555619,-1.2087066084691929,6.642331437891191,-5.183093046233036,3.8030410588884713,-2.2166740405303957,3.718567201425826,-3.8606232312333097,0.8215318272414674,-4.582784388253256,0.8558087625197967,-6.655669709877102,1.290612493867046,-6.2428756317625735,1.3047553316675824,country
CbxuXq_981s,129.19921875,5386.153412950651,1059.0497396637618,2489.0439741964715,533.0662502422309,5.6238326330899335,1.624270101009074,9259.27734375,2067.1875,5124.002349192144,1075.3109428610858,1.9713168544806488,1.02167317166672,0.525390625,0.033203125,0.13050261222910214,0.052291175196477024,9.074383551443454,2.1916199934517158,0.2230098694562912,0.03755291923880577,0.13357602059841156,0.029340581968426708,0.16560410191745634,0.17294412851333618,10.82848821331426,0.0,1.2028976625616743,1.0998531363159774,17.72892232855147,3.4976079643237794,50.28122195691829,4.505808777543433,19.349908772839207,6.630326486986211,0.6324818578560576,1.1385719174432811,3721.9004029467737,1426.3724624817532,2427.9027964293555,302.087515967808,2.3260357378236147,0.9153721063014012,0.24757057428359985,0.00017692864639684558,0.038269203156232834,0.03166287764906883,8.8885056906655,2.5314960479736333,1.0,0.013653342542731798,0.3873714292965829,0.28093866408534995,-0.1901542424883296,0.9124586598799408,-47.76183805261674,83.13095024038094,-20.01562754755447,23.736970876311947,-1.23704978311616,8.211631880204765,-5.9305679017052615,8.654048410633722,0.4538475926841813,7.267943490885097,-1.0404532355028455,11.344753421762366,-3.737087720343207,4.647563645390527,-1.9203384944453703,1.4687897247440989,-2.191325114219901,4.004193327136649,-0.1817142268869175,1.8846319404048564,country
p_IwENcMPOA,86.1328125,4859.597290969628,511.0426418998514,1701.6392748381006,756.3805607069423,2.2850209999064792,1.3934170989581722,9539.208984375,667.529296875,3690.111019736842,1866.5198596808395,0.4829170799389493,0.9930560572077776,0.3271484375,0.0078125,0.0634168500870743,0.03940427720130976,5.8610692039636465,1.9352301772076157,0.3790130615234375,0.03514765575528145,0.13882699608802795,0.04446141794323921,2.5006295328173413,0.26120859384536743,10.786989288956423,0.0,1.1869006366304558,1.2319316708893584,12.048356567217915,3.015564333173977,47.33477801709746,6.393300030413783,20.847716879204008,5.788601175003248,0.1788869793720429,0.7815607142612148,3945.9890072094154,843.5690838008783,2200.8185112644846,615.0885717639352,-0.17926750369155764,0.016085044602913497,0.18787702918052676,4.116370109841228e-05,0.011255983263254166,0.01963938027620316,17.27019599772601,3.61807918548584,1.0,0.0017324078394074574,0.3721465876143769,0.2882379381014132,-0.2259078722998189,0.9118103656536,-123.29194117023914,116.28440965569487,2.763782938423413,23.495220233678133,11.890722126035252,8.449684761458846,4.795999378924115,7.949759336016606,0.00047213890612954866,5.880766685833893,-2.5094150845977703,-0.15419448583339604,-2.56036233005834,-2.2113875891989068,-4.2454258386410295,-1.2039173307245348,-9.316524510856679,0.6064954197005005,-4.25091436704316,-1.1798412334516106,country
Xbaoi-lifOM,151.9990808823529,7521.442212686485,643.9064859692227,2081.817779453509,979.5506562644853,5.672256910366256,2.168011749144715,10056.005859375,990.52734375,4517.222684972427,1951.1643485164482,0.3917089367106832,0.8004499081513395,0.6796875,0.009765625,0.08932750217685759,0.0729484783762842,14.106973055136587,3.4357910540097945,0.238799050450325,0.02314336411654949,0.10912620276212692,0.03426630049943924,1.8269907980067048,1.033523440361023,9.712736998386381,0.0,1.3863725198335333,1.4130821544655798,7.334466530634796,2.547850224510696,62.226598196723955,5.0355697104386365,21.994286109182266,6.046663921969004,0.30075073403864216,0.6247640737386121,4082.434693830705,1175.4423092530174,2512.944160538497,537.3331251517288,0.2272905828722691,0.25966561933484505,0.18731963634490967,0.00017743936041370034,0.014381449669599531,0.020812634378671646,12.730346435953116,3.2087068557739262,1.0,0.002638512682254092,0.3389581696670125,0.29657261382399797,-0.035946437213489,1.0491199380388665,-136.88637286093766,98.77602705747611,19.24785182728497,27.882181270334147,7.838340610595592,4.464497519033051,4.821145966424613,4.926519221884399,3.2272408487812707,4.314903569812451,-5.395218576120327,2.557047749951088,-3.2540399330811245,0.1213497066521404,-6.19235417789784,1.4420113971016777,-4.578309319043621,1.9069261519260081,-5.342125602066228,1.7211467044557849,country
pz9yRC-LWhU,143.5546875,6085.5550412136,913.4821419383528,2666.0266860206007,975.6749213881027,0.7369782990271863,0.8893572622619539,9733.0078125,1550.390625,5767.648457152188,1792.9909572317715,-0.6731797234384791,-0.13553585961290598,0.5390625,0.0146484375,0.12266970418924147,0.07714094689187599,4.696772417924306,1.956309652107163,0.445932537317276,0.061870723962783813,0.2280279994010925,0.07766398042440414,-0.006636769373703277,0.7352867126464844,12.237380518995796,0.0,1.3099056330040468,1.3062696221226782,12.74473413597701,3.060471762781722,45.580567930781115,4.207631454409149,20.018789480373908,6.3402745344450855,-0.037222243990274066,0.8318190533571509,4096.426357104348,1442.3941830036554,2701.6151578010613,443.2456134364296,-0.29339109051443657,-0.2534587627702416,0.2686576843261719,0.0007249987102113664,0.04085306450724602,0.045338451862335205,4.456582502170332,2.0493381023406982,1.0,0.009360149290890652,0.4050427301881007,0.28628406098066844,-0.4731701724221682,0.7903841402405279,-27.233716478949066,75.87956365493676,13.851931065629168,29.760843562378692,3.809792833410569,13.158055328381344,1.3121804610678127,7.920749125363159,-1.214184454798754,6.770836187607016,-3.3970823783920934,2.136741742862597,-4.14167724756651,2.1661893459376613,-2.6664267930436227,5.330029334316302,-6.178455827015332,1.9634743138501716,-2.76695053671929,-0.8495245272648082,country
G4JKLH929B0,117.45383522727272,6013.203331879317,757.2457359444461,2167.572152229455,640.4811867261118,8.823340898502202,2.14972586205125,9323.876953125,1119.7265625,4749.137949279218,1365.9838089551595,0.5890498887842992,0.3022631462333514,0.537109375,0.0126953125,0.09421409394349846,0.05248113140604633,20.88470367863945,3.526247229890157,0.605459451675415,0.0648951306939125,0.2744714915752411,0.09460116177797318,0.7585066188604013,0.7992233037948608,10.805840711809644,0.0,1.246438237294968,1.286698261702319,14.242072931571533,3.4264260750076936,48.848426165659426,4.111699466717358,19.692898689383792,6.591064174368935,0.2199015529054784,0.9330446982412368,3671.2766177310773,1414.4981835474607,2460.5997076076264,329.4054797625098,1.1884899933287612,0.2287676770824349,0.16547271609306335,0.00040795287350192666,0.020960863679647446,0.02151462994515896,12.36825240270993,2.9917922019958496,1.0,0.0060240739937341475,0.3695401152959528,0.295928474540285,-0.3334955059712552,0.9019746658699476,-17.3108348160645,93.68574671498158,-0.15297414422603292,27.50610605752368,9.833540705150076,12.49446720730277,-4.051169907567953,11.199783880631538,-2.774230657306993,7.63724176471696,-1.4742942014433684,5.6889722061679,-2.9926765125891115,4.060131938118379,-3.099825432859905,5.309017130651006,-6.87295033378065,0.490733073314243,-4.366152652027303,0.9621957100180244,country
_dju4pz2YYw,143.5546875,6804.987966632933,427.5477616071943,1588.5267858471204,1078.259189172507,7.0421841430997185,2.3239880322644293,9797.607421875,538.330078125,3086.114672020124,2145.1917375354997,0.7077152152448973,1.1774116063509237,0.6484375,0.009765625,0.07036994485294118,0.08648159614548229,23.133465845838767,4.509073629827603,0.2350665032863617,0.0070693944580852985,0.10242167115211487,0.0651121512055397,-1.5597328697695307,-0.1370731145143509,14.437228287770633,0.0,1.3657682698262392,1.6185689693042873,16.89067621778487,3.4993082079771383,47.0762794595795,6.130176045045396,23.08689198024107,6.4118645633225455,-0.2556118545816002,0.4423601606191732,3918.758427406424,674.4554195932029,1861.628498970184,709.909162902476,-0.7711495632061212,0.07763400675180086,0.2286857813596725,2.1686726540792733e-05,0.009003061801195145,0.0276215635240078,23.02203978034925,4.691559791564941,1.0,0.0007707558007800574,0.2748024914371286,0.30615695827484873,0.4895668980596035,1.296588315544482,-223.81809686268744,120.97150550522512,8.902173960257294,19.49978635710427,5.057905860991125,-7.758359802564511,-2.367949210947645,1.6799992949868248,-19.772452120675236,-1.3641981512053858,-11.269849914539426,-2.4125114393969467,-4.554038159469854,-1.5400925375569443,-11.191615068873027,6.80800164635666,-10.83506679812923,-5.488126126063747,-3.847750464358196,-5.932790807662622,country
